1206,2215,2685,2768,2850,3508,443,994,1022,1997,2352,2443,3242,3375,3980,1337,1452,2167,2307,2828,3152,4014,1986,2234,2423,1256,2052,316,1503,3200,76,728,1108,2179,68,2330,1542,3240,568,2969,832,3986,3259,3644,3887,848,1342,848,1278,4092,1278,4092,699,2479,699,2479,1257,1257,1682,1682,3446,3446,1387,1387,77,4052,77,4052,1171,3400,3400,883,883,4024,4024,4090,958,958,1647,1647,1582,126,126,1291,1291,311,311,1884,832,832,1292,3247,3247,3278,2974,2974,2869,2626,2869,1595,2626,1595,2686,2686,427,2332,427,3708,3708,1909,1707,1909,1707,3146,473,3395,3395,1626,4024,4024,2926,2926,2336,1976,1976,3278,3055,3055,431,723,431,723,1074,955,1074,955,2684,2684,2622,1783,2622,927,1906,927,1906,1304,3263,3263,1071,1071,764,21,764,971,971,1980,1980,3931,928,928,2993,3900,2993,3900,2610,1599,3436,2610,1599,3436,1839,1839,2683,2683,3370,3370,2555,562,2555,562,879,3899,879,3899,2794,2353,3040,4091,2794,2353,3040,4091,2875,2875,2148,444,444,3055,1194,2930,3055,1194,2930,3380,1278,3380,3210,1278,3890,2994,3210,3890,2994,506,638,506,638,1071,1518,1071,1518,2620,1019,2620,507,3444,1019,3380,507,3380,2606,2606,4048,4048,664,1663,3426,1663,3426,791,3263,2673,3263,2673,3893,3893,4095,443,403,403,3324,3918,3324,3166,2545,3166,2545,1342,59,59,3035,3001,3035,3001,1213,1213,1407,689,1407,689,213,2638,1852,2638,3407,1265,848,3407,1265,848,1304,1212,1212,4093,3213,2924,4093,3213,2924,3775,506,3775,3593,3593,1852,1970,3308,1970,1518,3308,1518,3365,2981,3365,473,2981,3359,3359,958,3884,958,3884,2667,2667,3066,1554,1906,1299,3066,1554,1906,1299,2930,3582,3338,2930,3582,3338,2807,2807,4037,4037,1228,766,766,765,2674,2674,2863,3698,2863,3698,4084,4084,2846,3574,2295,594,2295,379,1452,379,1452,3414,3414,2846,3390,3382,3390,3382,2090,53,53,3498,4015,4015,3967,1940,4001,1263,1263,2070,987,3400,3400,4021,4021,770,2569,2569,2600,111,1257,111,2133,1257,932,932,2558,2942,2558,2347,2942,2347,2019,955,955,3393,2989,3393,3596,3596,3334,3334,3573,3278,3573,2581,3974,396,3974,3839,3839,819,729,1916,1915,729,1916,3001,3001,1916,2924,1916,2924,2942,2942,1370,2798,750,2865,2798,750,2865,1083,3040,3351,1649,706,3351,1649,706,3557,3557,500,2930,500,2930,3376,244,3259,2607,3376,3259,2607,2846,2814,2081,2814,3569,3569,1654,4026,2716,4026,19,4010,19,4010,3482,3574,3416,3416,3260,3260,2600,2600,444,444,1395,1084,1084,3365,1219,3365,1650,1650,3698,928,3698,928,500,500,1714,1714,3227,3227,1009,1009,821,501,500,500,466,4020,466,2958,2958,2948,2876,2948,2876,2674,3444,3380,3838,2451,3380,3838,3225,3978,958,3978,1647,1653,958,1647,1653,141,141,3317,1659,3317,3857,1659,3857,2791,2791,84,3562,3562,2867,3188,1326,1699,2867,3188,1326,1009,1009,3392,3392,639,639,3557,2622,3060,3557,2622,3060,1678,3719,3174,751,751,3394,3887,3394,3887,1022,1022,3900,2619,3377,3900,2619,3377,1915,318,1915,884,318,884,1269,1269,1038,1038,2748,2748,2998,2345,2998,786,3185,1083,1263,3185,3443,1263,1589,1188,1589,1188,1693,1693,2610,2347,584,2610,2347,1257,1257,2863,2863,4017,2671,4017,2671,753,753,3001,3001,1071,1071,3196,2587,3196,2587,937,937,819,2536,3839,3839,2602,2602,1200,1200,4015,1329,1329,873,937,937,3355,3382,979,3355,3382,3899,3899,3836,2612,3836,4017,2612,4017,3367,3367,3141,3141,1330,1330,2043,1257,1257,939,2299,939,2299,3164,1009,1009,3497,3497,46,46,3168,1232,1232,1583,891,1583,891,3045,3045,1704,4017,4017,2838,2287,2287,3015,3015,3836,3836,2229,2229,2873,3219,2873,4037,3219,4037,3407,3407,4022,4022,1643,2249,881,839,881,839,599,1928,3260,3375,3278,3260,3375,3390,3390,396,817,2915,3377,369,3377,369,3953,3953,4092,4092,2606,2606,1230,4025,2555,2555,3168,3168,699,699,3551,3551,2869,2869,3361,3361,1273,1451,3060,1273,3060,3444,4001,3380,3380,1678,1451,1278,1278,3900,3900,2990,2806,2990,2806,706,706,3985,2236,776,2236,3505,3817,3817,2598,776,692,692,2351,2787,2351,2787,1228,3857,3857,966,3256,193,2579,2579,2360,3506,2360,3506,3443,976,1586,1586,124,124,2101,1014,431,431,1189,786,1189,956,1403,2622,1403,3825,2622,3825,461,3779,461,1230,3576,3576,1972,3995,1972,3188,3995,1052,3188,7,702,3539,702,696,1268,3539,696,1268,3351,3351,4089,4089,177,177,3731,2521,1911,1911,1342,1342,3835,3835,1019,1019,898,898,55,2973,3562,3562,3719,3390,3355,3390,3367,3355,3367,387,3983,3983,3068,3068,2748,3185,2748,3185,2704,1372,1970,1970,4021,3826,4021,3826,2649,1006,3196,2977,3424,3196,2977,3424,702,702,3136,55,3136,1330,3974,3349,932,3974,1663,3349,932,1663,2686,2686,697,3388,697,3388,751,1966,3993,751,1966,3993,1188,703,3562,1188,3562,702,702,1200,814,1200,3948,3308,2796,3948,3308,2796,1781,1781,3035,3035,2207,2292,2292,3333,3333,917,3840,917,3840,3193,3193,3897,3018,3897,2516,2207,1829,3542,2521,3542,2267,1310,2994,4093,2994,4093,4037,947,2649,4037,947,188,3333,188,3333,1012,77,1012,3372,77,3372,77,1461,1461,2479,2479,2871,3567,2643,2871,3567,699,4095,2699,4095,2699,3198,839,1084,3198,839,1084,2933,2933,3979,1980,1980,2466,3166,3166,3531,3531,839,3846,2609,3207,839,2609,3243,3243,640,640,1906,747,1906,2581,747,889,889,3146,3146,2872,2872,2536,3196,3851,848,144,927,3851,848,927,3185,2994,141,141,664,1131,3948,3948,3991,3991,3359,3359,3441,2668,1183,3441,2668,1183,4010,3375,3986,4010,3375,3986,113,113,3554,3393,3554,3393,181,181,3040,4014,3040,2646,2646,2990,2990,1973,1973,3868,1939,3375,3895,1939,3375,3895,3448,3448,2917,2521,1518,1518,2545,3517,2545,689,955,689,955,4078,2814,1643,2948,4078,2814,2948,4089,558,3368,558,2235,3368,4030,2235,4030,3390,3390,811,3918,318,318,747,747,3644,1724,3644,1724,1643,3963,659,3963,659,3300,3259,3259,3563,3563,2863,2863,1200,1200,689,3174,3895,3895,3858,3858,1717,664,2238,2238,2300,2300,1022,558,1022,558,177,1407,3055,1407,177,3055,2574,3531,2574,3531,4017,1589,4017,116,1589,116,1909,1909,659,659,3830,3644,3830,177,4017,1165,177,1165,2653,1970,2653,7,3630,881,3630,2879,2879,188,3300,2097,2097,2686,3389,2686,3389,1087,1087,124,124,3539,2303,3539,2303,3519,703,3519,702,4015,2867,702,4015,2867,3360,3360,4028,4028,3963,958,3179,3179,3503,3503,689,689,213,3045,3045,1403,1403,754,754,882,3445,882,2284,2044,3579,2284,2044,3579,881,882,882,4094,4094,1984,1278,1278,770,1884,1211,316,736,1915,3219,1211,316,736,1915,3840,3840,4001,1211,3776,3840,2936,3840,2936,2613,843,2613,843,2595,2649,3497,3497,1707,2389,3362,1707,3362,2876,2876,955,955,3020,3020,832,832,213,3372,4028,3372,4028,3830,3830,1343,3591,1783,1343,1976,3591,1407,1976,1407,1065,1065,2876,2606,987,2606,2866,2866,3596,3596,77,370,77,4010,689,2101,3853,3853,1097,466,858,466,858,2989,984,888,744,888,744,2899,2899,4028,4028,2811,2811,3825,2303,3825,2537,1230,2287,2287,3187,1626,1693,3182,3182,1884,1970,1188,1970,3963,2567,3249,3249,2809,2809,953,1532,1626,2300,953,1532,3185,3185,1128,1128,379,2389,3631,379,3444,3631,3380,928,3380,3530,1111,971,1278,3237,3857,971,1278,1654,3237,3857,1906,3836,1019,1019,3826,4017,1211,3826,1211,702,3890,1201,144,3890,1201,2279,1966,1966,2982,2982,3798,3798,1829,2413,3503,1981,685,3503,685,913,913,1841,1841,2987,1653,2987,1653,2530,1468,1468,3698,3948,3698,3948,2587,1654,2587,49,49,3348,55,3731,3348,3434,3434,1201,2162,2162,2823,172,1097,3918,3918,3060,3060,2502,3388,3388,956,2236,2236,699,1906,699,787,1906,2235,2236,2236,2983,2983,1829,3052,3052,2699,2699,879,147,879,1248,2982,2982,3497,3497,2265,3174,2990,2990,175,175,2667,1194,1194,3851,3851,881,882,882,2303,1007,1007,2347,1395,2347,1956,2866,571,571,3584,3355,4049,3355,4049,379,3775,379,3775,322,2239,2239,1043,2530,172,3989,3989,1598,1937,865,1598,3338,3361,865,3338,2265,3377,3377,440,984,2879,2879,83,3003,83,4033,3003,3967,3370,2873,3370,2873,948,948,4092,3418,2601,4092,3418,2601,775,3040,1009,2621,380,380,888,750,1939,888,3387,3908,750,1939,3387,1291,2921,1291,2921,2299,2299,2551,3421,2551,3859,3421,3859,1652,2552,3835,2551,1652,763,2933,73,2551,3835,763,2933,4083,4083,1629,764,764,3368,3368,888,2258,888,842,2258,322,842,692,692,2536,3954,3954,1278,3985,3387,3387,2345,1643,1214,2869,1278,116,2869,1330,3790,3506,3506,2031,2031,2994,2994,1626,3235,2516,2546,4015,2546,4015,1007,2101,753,753,2981,1654,2981,3644,3644,2402,2989,754,431,2989,1099,431,753,753,2786,2786,4015,4015,1276,1369,1276,886,3359,886,3359,2248,4084,3249,3179,4084,473,3249,19,3179,19,4046,4046,4012,4012,3400,1303,902,3506,3630,367,3506,3630,367,316,3887,316,3702,4095,3887,883,4092,883,2248,1589,1589,738,776,1900,2238,1787,2238,1787,2592,1395,2592,3045,3045,3383,3338,3383,3338,2133,3174,891,689,891,3579,689,2858,2858,3993,3993,746,746,839,839,1693,2451,1589,3967,2081,2930,2930,1216,1216,1643,3630,3954,3902,3954,3902,571,571,1647,2929,1647,59,2929,59,3591,881,1654,3050,1589,3050,3506,3388,3388,1972,1972,2983,2983,4088,1069,4088,2587,2587,2920,3822,2920,3822,1278,1019,1019,1387,1387,1852,2786,1902,2786,1902,2598,2973,3995,3995,787,1693,3045,3895,3045,2132,1200,1370,213,1200
